id	count
VOG01455	37
VOG19847	37
VOG24044	37
VOG17346	37
VOG19875	37
VOG16527	37
VOG10337	37
VOG03020	37
VOG19871	37
VOG04893	37
VOG15252	37
VOG04758	37
VOG14931	37
VOG17126	37
VOG10854	37
VOG02261	37
VOG14879	37
VOG12309	37
VOG15872	37
VOG10565	37
VOG12395	37
VOG19849	37
VOG15012	37
VOG01353	37
VOG03685	37
VOG12678	37
VOG01728	37
VOG04431	37
VOG10891	37
VOG03734	37
VOG02741	37
VOG03446	37
VOG19722	37
VOG01183	37
VOG02351	37
VOG03380	37
PF11247.8	36
PF17510.2	36
PF07751.11	36
PF05339.11	36
PF10911.8	36
PF10886.8	36
PF04446.12	36
PF13274.6	36
PF10779.9	100
PF09956.9	36
PF13529.6	36
K03722	36
K18843	36
K22299	36
VOG21263	36
VOG03170	100
VOG03906	36
VOG11410	36
VOG15255	36
VOG16435	36
VOG17723	36
VOG01634	36
VOG14338	36
VOG01573	36
VOG02982	36
VOG01928	36
VOG10459	36
VOG15394	36
VOG04199	36
VOG12055	36
VOG15763	36
VOG17118	36
VOG21906	36
VOG02112	36
VOG01261	36
VOG01903	36
VOG11915	36
VOG24052	36
VOG15217	36
VOG16214	36
VOG11210	36
VOG12636	36
VOG12676	36
VOG13538	36
VOG11645	36
VOG09901	36
VOG17533	36
VOG13483	36
VOG13079	36
VOG17530	36
VOG14991	36
VOG02690	36
VOG22049	36
VOG17123	36
VOG02499	36
VOG12637	36
VOG17227	36
VOG12943	36
VOG09883	36
VOG12710	36
VOG03161	36
VOG13534	36
VOG10940	36
VOG18278	36
VOG02373	36
VOG04529	36
VOG15412	36
VOG12425	36
VOG14659	36
VOG12079	36
VOG04094	36
VOG10889	36
VOG20682	36
VOG03359	36
VOG16885	36
VOG14423	36
VOG01708	36
VOG14417	36
VOG16014	36
VOG03419	36
VOG16554	36
VOG02488	36
VOG13969	36
VOG01314	36
VOG03249	36
VOG11116	36
VOG03294	36
VOG15608	36
VOG15991	36
PF06114.13	35
PF11360.8	35
K02703	35
K04773	35
K10843	35
VOG17006	35
VOG04291	100
VOG04859	35
VOG17441	35
VOG20018	35
VOG11420	50
VOG01633	100
VOG03088	35
VOG02447	35
VOG13288	35
VOG16772	35
VOG18409	35
VOG10150	35
VOG12736	35
VOG17439	35
VOG04609	35
VOG03080	35
VOG18623	35
VOG12737	35
VOG12317	35
VOG11539	35
VOG13299	35
VOG13290	35
VOG10331	35
VOG01744	35
VOG18235	35
VOG03842	35
VOG11726	35
VOG09885	35
VOG01892	35
VOG12655	35
VOG17135	35
VOG02266	35
VOG15138	35
VOG03374	35
VOG21733	35
VOG13263	35
VOG18266	35
VOG03886	35
VOG12612	35
VOG12705	35
VOG11569	35
VOG11700	35
VOG12464	35
VOG14890	35
VOG04757	35
VOG12048	35
VOG01536	35
VOG12683	35
VOG17840	35
VOG11245	35
VOG00573	35
VOG02279	35
VOG17844	35
VOG03564	35
VOG10916	35
VOG12725	35
VOG11457	100
VOG17456	35
VOG15279	35
VOG14986	35
VOG14106	35
VOG17508	35
VOG17450	35
VOG12728	35
VOG12739	35
VOG14885	35
VOG11339	35
VOG15588	35
VOG12687	35
VOG12654	35
VOG12415	35
VOG14364	35
VOG11134	35
VOG12675	35
VOG11917	35
VOG10411	35
VOG13574	35
VOG00983	35
VOG11781	35
VOG15355	35
VOG00926	35
VOG12693	35
VOG12680	35
VOG12994	35
VOG12669	35
VOG17473	35
VOG14416	35
VOG17521	35
VOG04155	35
VOG04115	35
VOG04234	35
VOG12398	35
VOG13744	35
VOG10861	35
VOG14049	35
VOG17459	35
VOG11989	35
VOG12521	35
VOG14916	35
VOG02963	35
VOG17435	35
VOG16061	35
VOG02977	35
VOG14875	35
VOG12910	35
VOG10899	35
VOG17113	35
VOG04637	35
VOG04221	35
VOG02758	35
VOG14891	35
VOG17502	35
VOG20486	35
VOG13053	35
VOG10897	35
VOG02904	35
VOG03046	35
VOG13976	35
VOG17453	35
VOG12711	35
VOG04870	35
VOG17475	35
VOG17322	35
VOG12723	35
VOG02393	35
VOG02132	35
VOG13437	35
VOG02215	35
VOG17117	35
VOG04429	35
VOG19184	35
PF09097.10	100
PF06378.11	34
PF01507.19	34
PF01757.22	34
PF17989.1	34
K08307	34
K13525	34
VOG16926	34
VOG03254	100
VOG10102	34
VOG23927	100
VOG01895	34
VOG13280	34
VOG14658	34
VOG00002	34
VOG13293	34
VOG15566	34
VOG23052	34
VOG18318	34
VOG19702	34
VOG11426	34
VOG16861	34
VOG13283	34
VOG10306	34
VOG16766	34
VOG13069	34
VOG13057	34
VOG12691	34
VOG13278	34
VOG12689	34
VOG12714	34
VOG16862	34
VOG11027	34
VOG12688	34
VOG03110	34
VOG13327	34
VOG11422	34
VOG17138	34
VOG02587	34
VOG03502	34
VOG01171	34
VOG22140	34
VOG10460	34
VOG12538	34
VOG01151	34
VOG14117	34
VOG01770	34
VOG14335	34
VOG04088	34
VOG10979	34
VOG12741	34
VOG11072	34
VOG12026	34
VOG12703	34
VOG12753	34
VOG12719	34
VOG22048	34
VOG14770	34
VOG12721	34
VOG11729	34
VOG00409	34
VOG15254	34
VOG12707	34
VOG12696	34
VOG11413	34
VOG19723	34
VOG12667	34
VOG10335	34
VOG18265	34
VOG14907	34
VOG02446	34
VOG12660	34
VOG12692	34
VOG12704	34
VOG04486	34
VOG12679	34
VOG12670	34
VOG23725	34
VOG12665	34
VOG18273	34
VOG12730	34
VOG14213	34
VOG11452	34
VOG12661	34
VOG12734	34
VOG13052	34
VOG12053	34
VOG03180	34
VOG12668	34
VOG10825	34
VOG12695	34
VOG12685	34
VOG16829	34
VOG02063	34
VOG01750	34
VOG12673	34
VOG11208	34
VOG01318	34
VOG12320	34
VOG02464	34
VOG15980	34
VOG04145	34
VOG12098	34
VOG04423	34
VOG13111	34
VOG04104	34
VOG11995	34
VOG02891	34
VOG13064	34
VOG11732	34
VOG03717	34
VOG12659	34
VOG14340	34
VOG15878	34
VOG13065	34
VOG02964	34
VOG12000	34
VOG11748	34
VOG17532	34
VOG02145	100
VOG12727	34
VOG09848	34
VOG04259	34
VOG00682	34
VOG11266	34
VOG14932	34
VOG00602	34
VOG03507	34
VOG04452	34
VOG14984	34
VOG02104	34
VOG12027	34
VOG18997	34
VOG04400	34
VOG18039	34
VOG02997	34
VOG04413	34
VOG13646	34
VOG01845	34
VOG01094	34
PF11110.8	100
PF17574.2	33
PF13177.6	33
PF07724.14	33
PF16243.5	33
PF02675.15	33
PF00565.17	33
PF13619.6	33
PF10902.8	33
PF04542.14	33
PF03819.17	33
K01156	33
K21528	33
K06866	33
K03647	33
K01121	33
VOG14722	33
VOG13282	33
VOG02045	33
VOG15513	33
VOG13301	33
VOG04328	33
VOG13296	33
VOG11427	33
VOG16256	33
VOG03194	100
VOG13297	33
VOG11424	33
VOG02579	33
VOG02329	33
VOG16250	33
VOG13264	33
VOG01345	33
VOG09990	33
VOG13323	33
VOG17489	33
VOG11153	33
VOG11157	33
VOG04498	33
VOG03476	33
VOG12051	33
VOG13420	33
VOG15501	33
VOG16939	33
VOG12029	33
VOG03116	33
VOG02919	33
VOG11640	33
VOG11456	100
VOG12038	33
VOG11458	100
VOG04435	33
VOG19099	33
VOG04507	33
VOG09886	33
VOG10924	33
VOG10811	33
VOG13300	33
VOG12039	33
VOG11500	33
VOG11425	33
VOG12031	33
VOG02167	33
VOG12690	33
VOG18994	33
VOG01843	33
VOG12025	33
VOG12035	33
VOG12049	33
VOG04523	33
VOG12034	33
VOG04613	33
VOG11147	33
VOG12024	33
VOG12009	33
VOG13254	33
VOG02820	33
VOG18868	33
VOG00366	33
VOG04113	33
VOG11999	33
VOG13112	33
VOG15127	33
VOG22000	33
VOG12653	33
VOG12717	33
VOG02976	33
VOG13084	33
VOG04447	33
VOG11411	33
VOG11144	33
VOG04172	33
VOG12041	33
VOG02051	33
VOG18282	33
VOG18931	33
VOG12610	33
VOG13118	33
VOG09855	33
VOG04426	33
VOG15612	33
VOG14191	33
VOG17114	33
VOG02133	33
VOG12054	33
VOG09851	33
VOG12047	33
VOG03250	33
VOG01139	33
VOG03566	33
VOG03368	33
VOG03228	33
PF07553.11	32
PF10874.8	32
PF16861.5	32
PF16855.5	100
PF06206.11	32
PF07972.11	32
PF00166.21	32
PF01228.21	32
K21527	32
K07114	32
K05383	32
VOG02422	32
VOG14149	32
VOG02560	32
VOG15386	32
VOG03200	32
VOG20089	32
VOG21750	32
VOG14145	32
VOG15389	32
VOG16436	32
VOG18279	32
VOG22116	32
VOG14881	32
VOG00549	100
VOG17031	32
VOG03510	32
VOG18992	32
VOG11423	32
VOG02096	32
VOG10463	32
VOG01367	32
VOG13133	32
VOG15383	32
VOG03551	32
VOG15384	32
VOG00702	32
VOG02608	32
VOG13328	32
VOG11419	32
VOG13291	32
VOG13271	32
VOG11271	32
VOG14129	32
VOG14487	32
VOG14154	32
VOG13273	32
VOG23586	32
VOG19006	32
VOG13295	32
VOG14142	32
VOG14153	32
VOG03466	32
VOG02636	32
VOG12784	32
VOG14140	32
VOG02163	32
VOG12684	32
VOG11430	100
VOG14960	32
VOG14150	32
VOG13318	32
VOG14002	32
VOG18990	32
VOG12624	32
VOG02803	32
VOG15391	100
VOG12485	32
VOG03711	32
VOG18832	32
VOG14894	32
VOG12299	32
VOG11926	32
VOG12116	32
VOG01410	32
VOG18267	32
VOG12413	32
VOG10978	32
VOG11421	32
VOG18248	32
VOG03541	32
VOG00961	32
VOG13324	32
VOG14127	32
VOG14147	32
VOG15381	32
VOG14113	32
VOG13431	32
VOG10130	32
VOG14114	32
VOG17490	32
VOG15356	32
VOG14112	32
VOG11199	32
VOG16545	32
VOG12220	32
VOG03988	32
VOG13325	32
VOG14941	32
VOG14143	32
VOG18250	32
VOG10968	32
VOG15390	32
VOG10967	32
VOG12326	32
VOG02814	32
VOG18613	32
VOG14128	32
VOG12095	32
VOG10509	32
VOG12949	32
VOG12620	32
VOG14141	32
VOG12042	32
VOG23449	32
VOG11849	32
VOG12067	32
VOG12938	32
VOG19000	32
VOG10773	32
VOG11936	32
VOG13473	32
VOG16447	32
VOG16012	32
VOG17431	32
VOG16550	32
VOG10959	32
VOG17526	32
VOG09862	32
VOG15256	32
VOG01658	32
VOG14491	32
VOG14429	32
VOG10173	32
VOG17233	32
VOG14111	32
VOG10622	32
VOG11022	32
VOG04553	32
VOG11713	32
VOG12090	32
VOG03373	32
VOG12064	32
VOG15387	32
VOG11197	32
VOG15867	32
VOG14115	32
VOG14144	32
VOG01627	32
VOG10611	32
VOG13963	32
PF10922.8	31
PF01712.19	31
PF05772.12	31
PF06600.11	31
PF08875.11	31
PF05595.11	31
PF10934.8	31
PF08346.12	31
PF13730.6	31
K06915	31
K08900	31
K20478	31
K03674	31
K18691	31
K07483	31
K06218	31
K02078	31
VOG04181	31
VOG16836	31
VOG23576	100
VOG19265	100
VOG13940	31
VOG13279	31
VOG10465	31
VOG13931	31
VOG03276	31
VOG04307	31
VOG14131	31
VOG04273	31
VOG00982	31
VOG14157	31
VOG14159	31
VOG14156	31
VOG13056	31
VOG14888	31
VOG11331	31
VOG03324	31
VOG14160	31
VOG13308	31
VOG04887	31
VOG04489	31
VOG10167	31
VOG16264	31
VOG13311	31
VOG03384	31
VOG12702	31
VOG10100	31
VOG13319	31
VOG13277	31
VOG04240	31
VOG10462	31
VOG01951	31
VOG12732	31
VOG04443	31
VOG14349	31
VOG23636	31
VOG12505	31
VOG01622	31
VOG14125	31
VOG14108	31
VOG14134	31
VOG14124	31
VOG11220	31
VOG04081	31
VOG14405	31
VOG14121	31
VOG03837	31
VOG04907	50
VOG20559	31
VOG04264	31
VOG14761	31
VOG03508	31
VOG17614	31
VOG13454	31
VOG18271	31
VOG14120	31
VOG14136	31
VOG12846	31
VOG13500	31
VOG12110	31
VOG12028	31
VOG14122	31
VOG12712	31
VOG13014	31
VOG14930	31
VOG12738	31
VOG17492	31
VOG18283	31
VOG14110	31
VOG12589	31
VOG14130	31
VOG12980	31
VOG14133	31
VOG12322	31
VOG10138	31
VOG10264	100
VOG17425	31
VOG03409	31
VOG14137	31
VOG10788	31
VOG17524	31
VOG13459	100
VOG20309	31
VOG14138	31
VOG03145	31
VOG14135	31
VOG14525	31
VOG17841	31
VOG03120	31
VOG13302	31
VOG12246	31
VOG16921	31
VOG12788	31
VOG12611	31
VOG09849	31
VOG13286	31
VOG11463	31
VOG04076	31
VOG12321	31
VOG12294	31
VOG01864	31
VOG14119	31
VOG17129	31
VOG14971	31
VOG04035	31
VOG14486	31
VOG15864	31
VOG15291	31
VOG04662	31
VOG09847	31
VOG12323	31
VOG03706	31
VOG22056	31
VOG10962	31
VOG13270	31
VOG00845	31
VOG01641	31
VOG13249	31
VOG12512	31
VOG04096	31
VOG04775	31
VOG12798	31
VOG14148	31
VOG04360	31
VOG04867	31
VOG00734	31
VOG22039	31
VOG02243	31
VOG15139	31
PF07927.12	30
PF04606.12	30
PF17338.2	30
K22014	100
K09117	30
VOG13321	30
VOG13285	30
VOG10229	30
VOG10170	30
VOG01924	30
VOG03480	30
VOG18698	30
VOG04661	30
VOG10464	30
VOG11984	30
VOG10215	30
VOG00163	30
VOG04138	50
VOG14161	30
VOG10237	30
VOG13452	30
VOG00651	100
VOG01028	30
VOG17422	30
VOG01879	30
VOG04396	30
VOG13934	30
VOG03503	30
VOG10244	30
VOG03219	30
VOG02371	30
VOG12319	30
VOG02811	30
VOG03710	30
VOG12542	30
VOG13460	30
VOG01427	30
VOG10239	30
VOG13447	30
VOG13942	30
VOG14406	30
VOG13933	30
VOG14217	30
VOG10461	30
VOG10458	30
VOG13451	30
VOG09860	30
VOG10456	30
VOG10195	30
VOG18274	30
VOG18323	30
VOG13457	30
VOG14158	30
VOG11955	30
VOG17423	30
VOG02049	30
VOG10190	30
VOG13939	30
VOG16845	30
VOG13649	100
VOG14963	30
VOG13935	100
VOG13938	30
VOG18264	100
VOG10429	30
VOG23643	30
VOG24065	30
VOG03728	30
VOG04845	30
VOG12535	30
VOG01497	30
VOG04270	30
VOG17504	30
VOG10453	30
VOG04908	30
VOG02564	30
VOG11240	30
VOG11656	30
VOG13936	30
VOG13461	30
VOG15105	30
VOG13937	100
VOG02886	30
VOG17697	30
VOG13448	30
VOG12929	30
VOG13468	30
VOG04159	30
VOG04030	30
VOG03797	30
VOG01693	30
VOG15585	30
VOG15845	30
VOG11395	30
VOG12744	30
VOG13730	30
VOG16548	30
VOG14341	30
VOG11431	30
VOG01267	30
VOG14152	30
VOG14597	30
VOG14952	30
VOG18280	30
VOG15004	30
VOG11685	30
VOG14989	30
VOG18272	30
VOG15783	30
VOG18277	30
VOG12430	30
VOG17419	30
VOG10927	30
VOG10982	30
VOG16262	30
VOG09735	30
VOG04885	30
VOG03858	30
VOG10958	30
VOG14350	30
VOG00794	30
VOG02678	30
VOG19002	30
VOG02986	30
VOG02222	30
VOG12251	30
VOG13007	30
VOG03468	30
VOG14603	30
VOG22898	30
VOG02186	30
VOG02558	30
VOG01891	30
VOG00053	30
VOG01913	30
PF06992.11	29
PF08230.11	29
PF03589.13	29
PF00082.22	29
PF01797.16	29
PF06281.12	29
PF06252.12	29
PF10983.8	29
PF13522.6	29
PF00111.27	29
PF05016.15	29
PF12728.7	29
K07462	29
K00942	29
K16568	29
K04047	29
K07491	29
VOG21553	29
VOG03156	29
VOG10171	29
VOG04528	29
VOG10241	29
VOG01341	100
VOG10144	29
VOG22550	29
VOG03931	29
VOG14320	29
VOG10169	29
VOG02716	29
VOG11418	29
VOG12280	29
VOG10253	29
VOG20067	29
VOG10451	29
VOG15782	29
VOG04293	29
VOG02899	29
VOG10201	29
VOG20648	100
VOG10232	29
VOG14313	29
VOG01406	29
VOG14953	29
VOG10259	29
VOG03240	29
VOG12186	29
VOG17309	29
VOG13265	29
VOG10192	29
VOG21120	29
VOG10200	29
VOG10152	29
VOG14569	29
VOG10168	29
VOG10778	29
VOG02174	29
VOG17832	29
VOG10148	29
VOG02698	29
VOG10137	29
VOG10186	29
VOG12281	29
VOG16838	29
VOG04102	29
VOG10457	29
VOG01620	29
VOG10096	29
VOG10240	29
VOG14955	29
VOG13932	29
VOG01589	29
VOG04313	29
VOG10189	29
VOG10236	29
VOG17136	29
VOG12282	29
VOG10156	29
VOG12201	29
VOG10163	29
VOG13419	29
VOG02599	29
VOG13215	29
VOG01082	29
VOG02822	29
VOG10094	29
VOG00372	29
VOG10339	29
VOG04154	29
VOG01916	29
VOG10981	29
VOG18253	29
VOG14162	29
VOG01240	29
VOG18275	29
VOG11209	29
VOG15565	29
VOG18320	29
VOG13188	29
VOG11782	29
VOG04807	29
VOG14174	29
VOG15010	29
VOG14935	29
VOG04771	29
VOG18071	29
VOG18036	100
VOG10980	29
VOG12072	100
VOG01537	100
VOG01909	29
VOG14943	29
VOG12694	29
VOG10957	29
VOG17448	29
VOG14999	29
VOG10986	29
VOG15156	29
VOG03245	29
VOG12091	29
VOG12084	29
VOG10095	29
VOG11986	29
VOG12469	29
VOG13194	29
VOG14262	29
VOG11708	29
VOG17488	29
VOG16887	29
VOG02836	29
VOG14096	29
VOG10370	29
VOG12318	29
VOG12754	29
VOG14542	29
VOG23628	29
VOG13129	29
VOG03346	29
VOG13203	29
VOG11066	29
VOG10402	29
VOG13440	29
VOG03331	29
VOG14316	29
VOG12942	29
VOG14901	29
VOG12993	29
VOG16259	29
VOG04506	29
VOG10155	29
VOG14934	29
VOG02953	29
VOG14325	29
VOG14164	29
VOG03379	29
VOG11672	29
VOG03561	29
VOG19812	29
VOG01315	29
VOG15765	29
VOG14917	29
VOG11202	29
VOG01593	29
VOG02404	29
VOG12288	29
VOG15611	29
VOG02409	29
VOG17132	29
VOG01067	29
VOG11734	29
PF07105.11	28
PF18343.1	28
PF02486.19	28
PF12810.7	28
PF05970.14	28
PF07102.12	28
PF06183.13	28
PF06094.12	28
PF10979.8	28
K11089	28
K02639	28
VOG17010	28
VOG02460	28
VOG17845	28
VOG21441	28
VOG14753	28
VOG13551	28
VOG13275	28
VOG02857	28
VOG02025	28
VOG17955	28
VOG06177	28
VOG01687	28
VOG12289	28
VOG11404	100
VOG11985	100
VOG17650	28
VOG01861	50
VOG04311	28
VOG10303	28
VOG04876	28
VOG13267	28
VOG16055	28
VOG04281	28
VOG13307	28
VOG00868	28
VOG14947	28
VOG02699	28
VOG13287	28
VOG01046	28
VOG16837	28
VOG16922	28
VOG02260	28
VOG16835	28
VOG19091	28
VOG24304	28
VOG10067	28
VOG13246	28
VOG18682	28
VOG17654	28
VOG10221	28
VOG12756	28
VOG10224	28
VOG10222	28
VOG15614	28
VOG02103	28
VOG12283	28
VOG15262	28
VOG10210	28
VOG12171	28
VOG10217	28
VOG01583	28
VOG15388	28
VOG10452	28
VOG11883	28
VOG13737	28
VOG01970	28
VOG03003	28
VOG11992	28
VOG03416	28
VOG12278	28
VOG14849	28
VOG03296	28
VOG11170	28
VOG12750	28
VOG20604	28
VOG20558	28
VOG10749	28
VOG10419	28
VOG10301	28
VOG10349	28
VOG20557	28
VOG04800	28
VOG01855	28
VOG12496	28
VOG10209	28
VOG04274	28
VOG14381	28
VOG13015	28
VOG16544	28
VOG17345	28
VOG16441	28
VOG18995	28
VOG18276	28
VOG12755	28
VOG15865	28
VOG12758	28
VOG12222	28
VOG03756	28
VOG15257	28
VOG04919	28
VOG01453	28
VOG12308	28
VOG19001	28
VOG11683	100
VOG15259	28
VOG12023	28
VOG14195	28
VOG03281	28
VOG10343	28
VOG10812	28
VOG16439	28
VOG03299	28
VOG11227	28
VOG04571	28
VOG16551	28
VOG12751	28
VOG16552	28
VOG13648	28
VOG04185	28
VOG01485	28
VOG13306	28
VOG19870	28
VOG13104	28
VOG15258	28
VOG12740	28
VOG02160	28
VOG13425	28
VOG03052	28
VOG15272	28
VOG12470	28
VOG14899	28
VOG10353	28
VOG10351	28
VOG12032	28
VOG17223	28
VOG11861	28
VOG12194	28
VOG01673	28
VOG10425	28
VOG13100	28
VOG01863	28
VOG11850	28
VOG03012	28
VOG02367	28
VOG01193	28
PF13252.6	27
PF04820.14	27
PF05731.11	27
PF05657.11	27
PF13927.6	27
PF07275.11	27
PF13384.6	27
PF03869.14	27
PF03104.19	27
PF02452.17	27
PF14464.6	27
PF02672.15	27
K17398	27
K12567	27
VOG17463	27
VOG14092	27
VOG02050	100
VOG06314	27
VOG18490	27
VOG14570	27
VOG03084	100
VOG18491	100
VOG13266	27
VOG13276	27
VOG13331	27
VOG14811	27
VOG11963	27
VOG13305	27
VOG14739	27
VOG14397	27
VOG18485	27
VOG03537	27
VOG13329	27
VOG13967	27
VOG12265	27
VOG15249	27
VOG12295	27
VOG09738	27
VOG13055	27
VOG04227	27
VOG13392	27
VOG15511	27
VOG23487	27
VOG12286	27
VOG15520	27
VOG13316	27
VOG16493	27
VOG13390	27
VOG14339	27
VOG13292	27
VOG13346	27
VOG13218	27
VOG13310	27
VOG03944	27
VOG17487	27
VOG18488	27
VOG18479	27
VOG01295	27
VOG16292	27
VOG11169	27
VOG00986	27
VOG12185	27
VOG12284	27
VOG13294	27
VOG02943	27
VOG13304	27
VOG03353	27
VOG12290	27
VOG18471	27
VOG18480	27
VOG11145	27
VOG14411	27
VOG04093	27
VOG13217	27
VOG12252	27
VOG04189	27
VOG13269	27
VOG17503	27
VOG22763	27
VOG18473	27
VOG13220	27
VOG12001	27
VOG13075	27
VOG12276	27
VOG04924	27
VOG12045	27
VOG16482	27
VOG13309	27
VOG17481	27
VOG15379	27
VOG11192	27
VOG17470	27
VOG12297	27
VOG12275	27
VOG18325	27
VOG18489	27
VOG14880	27
VOG13261	27
VOG13221	27
VOG10589	27
VOG01337	27
VOG17130	27
VOG14167	27
VOG03810	27
VOG03117	27
VOG24040	27
VOG12285	27
VOG18486	27
VOG11990	27
VOG13335	27
VOG13322	27
VOG02757	27
VOG03377	27
VOG15519	27
VOG12277	27
VOG01837	27
VOG17301	27
VOG11752	27
VOG17483	27
VOG17310	27
VOG10454	27
VOG17467	27
VOG14109	27
VOG00034	27
VOG11412	27
VOG19047	27
VOG17827	27
VOG16302	27
VOG04465	27
VOG17512	27
VOG14918	27
VOG17500	27
VOG03917	27
VOG23706	27
VOG15586	27
VOG04493	27
VOG17501	27
VOG11720	27
VOG18482	27
VOG17051	27
VOG13647	27
VOG15102	27
VOG17458	27
VOG15589	27
VOG17464	27
VOG02454	27
VOG17474	27
VOG18239	27
VOG03859	27
VOG17510	27
VOG18476	27
VOG17472	27
VOG03863	27
VOG20488	27
VOG03060	27
VOG12792	27
VOG18042	27
VOG11622	27
VOG10423	27
VOG04422	27
VOG03335	27
VOG12008	27
VOG10920	27
VOG04068	27
VOG12328	27
VOG17460	27
VOG13601	27
VOG18474	27
VOG04787	27
VOG18321	27
VOG18484	27
VOG13303	27
VOG13284	27
VOG12870	27
VOG10566	27
VOG11719	27
VOG14298	27
VOG11484	27
VOG03684	27
VOG17465	27
VOG04153	27
VOG12404	27
VOG04922	27
VOG04698	27
VOG11152	27
VOG01606	27
VOG11491	27
VOG04462	27
PF07212.11	26
PF02306.15	100
PF06120.11	100
PF03446.15	26
PF01531.16	26
PF10711.9	26
PF06726.12	26
PF10734.9	26
K02469	26
K03427	26
K22409	26
K07132	26
K07097	26
K12993	26
K19171	26
VOG22825	100
VOG04725	26
VOG24826	100
VOG14566	100
VOG00955	50
VOG03779	26
VOG12541	26
VOG01051	50
VOG02139	26
VOG00331	26
VOG18338	26
VOG24311	100
VOG12540	26
VOG24032	26
VOG02389	50
VOG23062	26
VOG02549	26
VOG14225	26
VOG20760	26
VOG13228	26
VOG04111	26
VOG12292	26
VOG10455	26
VOG17518	26
VOG11594	26
VOG13224	26
VOG03132	26
VOG12539	26
VOG04496	26
VOG12590	26
VOG20708	26
VOG13227	26
VOG10158	26
VOG11409	26
VOG18315	26
VOG10412	26
VOG13225	26
VOG10340	26
VOG13808	26
VOG03568	26
VOG24043	26
VOG17495	26
VOG11405	100
VOG13394	26
VOG04846	26
VOG10211	26
VOG10178	26
VOG13371	26
VOG03515	26
VOG24033	26
VOG24035	26
VOG13339	26
VOG00522	26
VOG14370	26
VOG14085	26
VOG01122	26
VOG24038	26
VOG14749	26
VOG24036	26
VOG12747	26
VOG18291	26
VOG04373	26
VOG10938	26
VOG17024	26
VOG09841	26
VOG13314	26
VOG18472	26
VOG00631	26
VOG23456	26
VOG02920	26
VOG13991	26
VOG18342	26
VOG24037	26
VOG13706	26
VOG12888	26
VOG01460	26
VOG13268	26
VOG10995	26
VOG04254	26
VOG24034	26
VOG11258	26
VOG13432	26
VOG01938	26
VOG02846	26
VOG17344	26
VOG11407	26
VOG13298	26
VOG12172	26
VOG18340	26
VOG04004	26
VOG02032	26
VOG24041	26
VOG14321	26
VOG20695	26
VOG03937	26
VOG13260	26
VOG00422	26
VOG17652	26
VOG13086	26
VOG13237	26
VOG13226	26
VOG14621	26
VOG15007	26
VOG13428	26
VOG18337	26
VOG15981	26
VOG20571	26
VOG14804	26
VOG17287	26
VOG16069	26
VOG12188	26
VOG14876	26
VOG19535	26
VOG11269	26
VOG14599	26
VOG10406	26
VOG18335	26
VOG11717	26
VOG17812	26
VOG16287	26
VOG13313	26
VOG03752	26
VOG12074	26
VOG13449	26
VOG10802	26
VOG11998	26
VOG13370	26
VOG09739	26
VOG03309	26
VOG13191	26
VOG22866	26
VOG16860	26
VOG13558	26
VOG16440	26
VOG03933	26
VOG13317	26
VOG18339	26
VOG15339	26
VOG14259	26
VOG13312	26
VOG18203	26
VOG15582	26
VOG01707	26
VOG01006	26
VOG24042	26
VOG04134	26
VOG02399	26
VOG02047	26
VOG19869	26
VOG02235	26
VOG17861	26
VOG12249	26
PF07761.12	25
PF07278.11	25
PF18724.1	25
PF18857.1	25
PF06737.14	25
PF10543.9	25
PF00583.25	25
K00789	25
K01153	25
K00033	25
K03700	25
K10857	25
K03676	25
VOG11707	100
VOG23361	25
VOG02609	25
VOG13914	25
VOG21991	100
VOG23189	100
VOG00816	25
VOG01143	100
VOG13320	25
VOG12013	25
VOG12614	25
VOG21853	25
VOG17298	25
VOG04024	25
VOG12205	25
VOG13338	25
VOG12626	25
VOG13745	25
VOG16934	25
VOG12570	25
VOG04455	25
VOG14968	25
VOG14872	25
VOG10328	25
VOG14949	25
VOG13638	25
VOG02246	25
VOG03162	25
VOG12219	25
VOG01628	25
VOG09925	25
VOG16959	25
VOG04482	25
VOG14948	25
VOG14957	25
VOG02193	50
VOG09943	25
VOG14950	25
VOG10332	25
VOG02897	25
VOG14116	25
VOG18251	25
VOG01524	25
VOG14169	25
VOG20621	25
VOG12183	25
VOG14884	25
VOG12575	25
VOG17523	25
VOG09908	25
VOG10783	25
VOG14961	25
VOG14965	25
VOG10921	25
VOG13238	25
VOG17037	25
VOG18998	25
VOG09956	25
VOG14883	25
VOG18050	25
VOG12044	25
VOG11216	25
VOG10922	25
VOG17659	25
VOG21038	25
VOG13289	25
VOG03408	25
VOG09755	25
VOG14944	25
VOG17349	25
VOG13716	25
VOG14964	25
VOG14882	25
VOG13050	25
VOG13469	25
VOG16027	25
VOG02849	25
VOG16930	25
VOG12599	25
VOG14967	25
VOG02196	25
VOG24755	25
VOG14959	25
VOG13748	25
VOG10093	25
VOG15238	25
VOG14942	25
VOG08269	25
VOG10785	25
VOG04345	25
VOG04325	25
VOG02111	25
VOG14945	25
VOG04448	25
VOG22154	25
VOG13702	25
VOG14962	25
VOG13746	25
VOG11654	25
VOG21382	25
VOG13326	25
VOG13650	25
VOG09856	25
VOG04554	25
VOG17657	25
VOG13704	25
VOG14966	25
VOG18281	25
VOG16261	25
VOG13486	25
VOG10417	25
VOG12565	25
VOG14938	25
VOG13750	25
VOG12060	25
VOG01350	100
VOG13705	25
